FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
1/29/2021,7,-99,-99,0.17,0.23,0.28,0.09,-99,-99,0.54,0.31,-99,0.24,-99,-99,0.63,0.73,0.6,0.77,0.15,0.45,0.22,0.57,0.34,0.57,-99,0.26,0.35,-99,0.45,-99,-99,-99
1/29/2021,8,-99,-99,0.46,0.43,0.84,0.15,-99,-99,1.05,0.42,-99,0.23,-99,-99,0.85,0.74,0.67,1.32,0.18,0.79,0.34,0.99,0.99,0.64,-99,0.55,0.84,-99,0.81,-99,-99,-99
1/29/2021,9,-99,-99,0.92,1.07,0.77,0.5,-99,-99,1.16,0.67,-99,0.23,-99,-99,1.67,0.67,0.6,1.42,0.26,0.64,0.46,1.12,1.23,0.63,-99,0.66,1.1,-99,0.74,-99,-99,-99
1/29/2021,10,-99,-99,0.42,0.99,0.64,0.63,-99,-99,0.76,0.6,-99,0.31,-99,-99,1.62,0.78,0.68,0.7,0.34,0.52,0.57,1.03,0.84,0.51,-99,0.69,1.07,-99,0.66,-99,-99,-99
1/29/2021,11,-99,-99,0.51,0.93,0.91,0.68,-99,-99,0.74,0.44,-99,0.37,-99,-99,1.25,0.82,1.05,0.38,0.25,0.63,0.73,0.64,0.9,0.61,-99,0.45,1.17,-99,0.55,-99,-99,-99
1/29/2021,12,-99,-99,0.53,0.82,0.83,0.6,-99,-99,0.7,0.52,-99,0.49,-99,-99,1.05,0.81,0.92,0.3,0.25,0.82,0.7,0.55,1.06,0.64,-99,0.49,0.89,-99,0.56,-99,-99,-99
1/29/2021,13,-99,-99,0.61,0.8,0.73,0.66,-99,-99,0.64,0.51,-99,0.49,-99,-99,0.67,0.59,0.79,0.26,0.25,0.8,0.59,0.48,0.92,0.56,-99,0.4,0.74,-99,0.84,-99,-99,-99
1/29/2021,14,-99,-99,0.55,0.56,0.58,0.43,-99,-99,0.62,0.43,-99,0.29,-99,-99,0.63,0.39,0.62,0.2,0.23,0.59,0.5,0.35,0.57,0.55,-99,0.22,0.56,-99,0.57,-99,-99,-99
1/29/2021,15,-99,-99,0.47,0.57,0.43,0.41,-99,-99,0.72,0.34,-99,0.19,-99,-99,0.41,0.51,0.61,0.27,0.15,0.55,0.49,0.29,0.33,0.46,-99,0.19,0.5,-99,0.34,-99,-99,-99
1/29/2021,16,-99,-99,0.43,0.57,0.57,0.33,-99,-99,0.67,0.36,-99,0.17,-99,-99,0.46,0.45,0.7,0.19,0.1,0.26,0.41,0.34,0.11,0.47,-99,0.15,0.57,-99,0.16,-99,-99,-99
1/29/2021,17,-99,-99,0.47,0.34,0.5,0.15,-99,-99,0.66,0.2,-99,0.23,-99,-99,0.49,0.23,0.58,0.15,0.14,0.25,0.3,0.39,0.12,0.4,-99,0.12,0.59,-99,0.1,-99,-99,-99
1/29/2021,18,-99,-99,0.52,0.3,0.38,0.09,-99,-99,0.71,0.18,-99,0.23,-99,-99,0.44,0.28,0.43,0.16,0.1,0.26,0.22,0.41,0.11,0.23,-99,0.17,0.45,-99,0.06,-99,-99,-99
1/29/2021,19,-99,-99,0.62,0.65,0.61,0.27,-99,-99,1.37,0.2,-99,0.23,-99,-99,0.34,0.39,0.72,0.22,0.16,0.44,0.38,0.46,0.24,0.39,-99,0.2,0.55,-99,0.13,-99,-99,-99
1/29/2021,20,-99,-99,0.67,0.66,0.56,0.36,-99,-99,1.81,0.32,-99,0.27,-99,-99,0.61,0.57,0.84,0.25,0.11,0.5,0.51,0.41,0.3,0.48,-99,0.24,0.75,-99,0.18,-99,-99,-99
1/29/2021,21,-99,-99,0.48,0.85,0.89,0.35,-99,-99,0.95,0.4,-99,0.22,-99,-99,0.75,0.47,0.56,0.29,0.06,0.39,0.48,0.47,0.33,0.46,-99,0.23,0.99,-99,0.19,-99,-99,-99
1/29/2021,22,-99,-99,0.38,1.04,1.42,0.42,-99,-99,0.74,0.54,-99,0.23,-99,-99,0.9,0.75,0.55,0.19,0.09,0.6,0.43,0.79,0.34,0.24,-99,0.83,0.67,-99,0.27,-99,-99,-99
1/29/2021,23,-99,-99,0.29,0.88,0.77,0.34,-99,-99,0.8,0.67,-99,0.22,-99,-99,0.93,1.46,0.34,0.2,0.07,0.85,0.33,0.6,0.42,0.28,-99,1.42,0.86,-99,0.52,-99,-99,-99
1/29/2021,24,-99,-99,0.23,0.87,1.03,0.15,-99,-99,0.49,0.75,-99,0.21,-99,-99,0.54,1.57,0.26,0.24,0.07,1.02,0.22,0.6,0.39,0.3,-99,1.13,0.54,-99,0.49,-99,-99,-99
1/30/2021,1,-99,-99,0.19,0.58,0.98,0.2,-99,-99,0.46,1.52,-99,0.22,-99,-99,0.4,1.41,0.18,0.25,0.15,0.49,0.24,0.67,0.27,0.24,-99,0.85,0.46,-99,0.43,-99,-99,-99
1/30/2021,2,-99,-99,0.21,0.48,0.49,0.32,-99,-99,0.39,1.06,-99,0.21,-99,-99,0.3,1.03,0.34,0.27,0.15,0.28,0.4,0.42,0.3,0.16,-99,0.44,0.43,-99,0.37,-99,-99,-99
1/30/2021,3,-99,-99,0.27,0.43,0.47,0.34,-99,-99,0.36,0.7,-99,0.18,-99,-99,0.53,0.69,0.3,0.3,0.15,0.14,0.39,0.51,0.03,0.14,-99,0.29,0.51,-99,0.29,-99,-99,-99
1/30/2021,4,-99,-99,0.29,0.37,0.43,0.3,-99,-99,0.37,0.5,-99,0.16,-99,-99,0.71,0.65,0.56,0.38,0.14,0.24,0.29,0.51,0.55,0.12,-99,0.38,0.39,-99,0.18,-99,-99,-99
1/30/2021,5,-99,-99,0.29,0.47,0.58,0.18,-99,-99,0.33,0.42,-99,0.15,-99,-99,0.72,0.42,0.61,0.42,0.15,0.43,0.16,0.5,0.56,0.14,-99,0.31,0.36,-99,0.18,-99,-99,-99
1/30/2021,6,-99,-99,0.43,0.56,0.52,0.19,-99,-99,0.37,0.42,-99,0.14,-99,-99,0.79,0.71,0.83,0.49,0.17,0.63,0.17,0.68,0.88,0.19,-99,0.46,0.44,-99,0.24,-99,-99,-99
1/30/2021,7,-99,-99,0.59,0.68,0.59,0.2,-99,-99,0.53,0.4,-99,0.15,-99,-99,0.98,1.11,0.76,0.51,0.25,0.77,0.18,1.14,1.12,0.31,-99,0.42,0.81,-99,0.39,-99,-99,-99
1/30/2021,8,-99,-99,0.54,1.19,0.9,0.22,-99,-99,1.32,0.45,-99,0.17,-99,-99,2.42,1.17,0.62,0.99,0.27,0.83,0.4,1.43,1.51,0.65,-99,0.43,0.95,-99,0.57,-99,-99,-99
1/30/2021,9,-99,-99,0.86,1.76,0.84,0.84,-99,-99,1.44,0.54,-99,0.32,-99,-99,2.55,0.86,0.85,1.6,0.37,0.92,0.55,1.19,1.95,0.7,-99,1.59,1.06,-99,0.71,-99,-99,-99
1/30/2021,10,-99,-99,0.8,1.33,0.76,0.87,-99,-99,0.93,0.68,-99,0.3,-99,-99,1.84,0.93,0.98,0.82,0.36,0.83,0.66,1.25,1.1,0.57,-99,1.09,0.99,-99,0.62,-99,-99,-99
1/30/2021,11,-99,-99,0.31,0.95,0.94,0.54,-99,-99,0.58,0.69,-99,0.25,-99,-99,1.33,0.84,1,0.42,0.31,0.69,0.56,0.89,0.68,0.46,-99,0.39,0.7,-99,0.52,-99,-99,-99
1/30/2021,12,-99,-99,0.21,0.56,0.38,0.39,-99,-99,0.43,0.69,-99,0.35,-99,-99,0.45,0.66,0.44,0.24,0.26,0.6,0.44,0.4,0.43,0.32,-99,0.52,0.48,-99,0.41,-99,-99,-99
1/30/2021,13,-99,-99,0.2,0.25,0.23,0.23,-99,-99,0.35,0.29,-99,0.38,-99,-99,0.58,0.5,0.32,0.22,0.31,0.49,0.31,0.3,0.35,0.22,-99,0.43,0.34,-99,0.37,-99,-99,-99
1/30/2021,14,-99,-99,0.15,0.24,0.21,0.17,-99,-99,0.37,0.21,-99,0.29,-99,-99,0.52,0.34,0.34,0.16,0.35,0.31,0.27,0.27,0.25,0.21,-99,0.48,0.32,-99,0.4,-99,-99,-99
1/30/2021,15,-99,-99,0.16,0.22,0.18,0.16,-99,-99,0.31,0.17,-99,0.31,-99,-99,0.54,0.27,0.31,0.15,0.37,0.37,0.27,0.26,0.25,0.22,-99,0.45,0.29,-99,0.22,-99,-99,-99
1/30/2021,16,-99,-99,0.15,0.21,0.16,0.14,-99,-99,0.36,0.17,-99,0.31,-99,-99,0.7,0.21,0.28,0.15,0.35,0.32,0.24,0.24,0.28,0.21,-99,0.41,0.32,-99,0.18,-99,-99,-99
1/30/2021,17,-99,-99,0.2,0.24,0.2,0.16,-99,-99,0.32,0.16,-99,0.32,-99,-99,0.87,0.28,0.28,0.15,0.36,0.31,0.24,0.31,0.2,0.23,-99,0.42,0.41,-99,0.21,-99,-99,-99
1/30/2021,18,-99,-99,0.27,0.25,0.19,0.15,-99,-99,0.4,0.18,-99,0.35,-99,-99,0.55,0.16,0.37,0.15,0.31,0.38,0.23,0.36,0.24,0.23,-99,0.46,0.45,-99,0.18,-99,-99,-99
1/30/2021,19,-99,-99,0.46,0.46,0.48,0.36,-99,-99,0.7,0.31,-99,0.42,-99,-99,0.73,0.29,0.7,0.15,0.47,0.84,0.46,0.72,0.48,0.49,-99,0.72,0.59,-99,0.29,-99,-99,-99
1/30/2021,20,-99,-99,0.82,1.01,1.06,0.45,-99,-99,0.96,0.98,-99,0.41,-99,-99,0.49,0.83,0.99,0.73,0.45,1.19,0.61,1.5,1.03,0.74,-99,1.09,0.74,-99,0.68,-99,-99,-99
1/30/2021,21,-99,-99,0.41,1.21,1.62,0.71,-99,-99,1.04,1.34,-99,0.43,-99,-99,0.53,1.91,0.77,0.45,0.28,0.83,0.51,1.85,0.52,0.72,-99,1.14,1.25,-99,0.83,-99,-99,-99
1/30/2021,22,-99,-99,0.35,1.24,1.45,0.88,-99,-99,1.19,0.93,-99,0.49,-99,-99,1.17,1.66,1.24,0.53,0.24,0.8,0.5,1.11,0.41,0.52,-99,1.14,1,-99,0.67,-99,-99,-99
1/30/2021,23,-99,-99,0.51,0.96,1.74,0.79,-99,-99,1.37,0.91,-99,0.37,-99,-99,1.83,1.56,1.37,0.51,0.2,0.77,0.51,2.17,0.79,0.46,-99,1.22,1.02,-99,0.72,-99,-99,-99
1/30/2021,24,-99,-99,0.26,1.07,1.08,0.66,-99,-99,0.62,0.78,-99,0.35,-99,-99,1.05,1.46,0.53,0.74,0.15,0.49,0.46,1.08,0.51,0.43,-99,1.1,1.01,-99,0.63,-99,-99,-99
1/31/2021,1,-99,-99,0.24,1.07,0.68,0.72,-99,-99,0.34,0.83,-99,0.32,-99,-99,0.88,1.03,0.35,0.95,0.16,0.76,0.56,1.39,1.28,0.26,-99,0.53,0.43,-99,0.76,-99,-99,-99
1/31/2021,2,-99,-99,0.25,1.07,0.52,0.61,-99,-99,0.37,0.79,-99,0.28,-99,-99,1.13,0.66,0.32,0.92,0.25,1.18,0.31,0.87,1.17,0.19,-99,0.54,0.4,-99,0.8,-99,-99,-99
1/31/2021,3,-99,-99,0.18,0.82,0.4,0.24,-99,-99,0.28,0.68,-99,0.3,-99,-99,1.21,0.6,0.25,1.26,0.2,0.73,0.33,0.59,1.11,0.15,-99,0.46,0.28,-99,0.53,-99,-99,-99
1/31/2021,4,-99,-99,0.15,0.43,0.27,0.17,-99,-99,0.21,0.63,-99,0.24,-99,-99,1.2,0.4,0.18,0.69,0.15,0.54,0.24,0.47,1.08,0.14,-99,0.69,0.28,-99,0.48,-99,-99,-99
1/31/2021,5,-99,-99,0.18,0.24,0.29,0.13,-99,-99,0.18,0.43,-99,0.22,-99,-99,1.14,0.55,0.17,0.48,0.17,0.48,0.23,0.29,0.52,0.15,-99,0.41,0.37,-99,0.37,-99,-99,-99
1/31/2021,6,-99,-99,0.26,0.49,0.35,0.14,-99,-99,0.31,0.4,-99,0.18,-99,-99,0.97,0.81,0.27,0.62,0.18,0.49,0.25,0.38,0.54,0.16,-99,0.45,0.28,-99,0.3,-99,-99,-99
1/31/2021,7,-99,-99,0.23,0.96,0.7,0.13,-99,-99,0.47,0.51,-99,0.17,-99,-99,1,1.07,0.65,0.72,0.26,0.78,0.27,0.67,1.29,0.26,-99,0.81,0.25,-99,0.28,-99,-99,-99
1/31/2021,8,-99,-99,0.63,1.13,0.97,0.21,-99,-99,0.65,0.57,-99,0.18,-99,-99,1.87,1.44,1.31,0.87,0.25,0.85,0.32,0.8,1.15,0.38,-99,0.54,0.57,-99,0.74,-99,-99,-99
1/31/2021,9,-99,-99,0.4,1.25,0.78,0.53,-99,-99,0.75,0.61,-99,0.25,-99,-99,2.13,1.09,1.15,0.61,0.51,1,0.73,1.18,1.22,0.39,-99,1.25,0.94,-99,0.81,-99,-99,-99
1/31/2021,10,-99,-99,0.36,1.23,0.56,0.6,-99,-99,0.39,0.58,-99,0.25,-99,-99,1.5,1.29,0.87,0.41,0.45,0.84,0.54,1.07,1.04,0.24,-99,0.72,0.84,-99,0.63,-99,-99,-99
1/31/2021,11,-99,-99,0.26,0.67,0.45,0.34,-99,-99,0.36,0.67,-99,0.27,-99,-99,0.95,0.79,0.33,0.27,0.2,0.85,0.52,0.9,0.67,0.17,-99,0.43,0.53,-99,0.51,-99,-99,-99
1/31/2021,12,-99,-99,0.16,0.21,0.38,0.11,-99,-99,0.33,0.37,-99,0.22,-99,-99,0.49,0.37,0.28,0.18,0.16,0.59,0.12,0.39,0.57,0.1,-99,0.33,0.28,-99,0.2,-99,-99,-99
1/31/2021,13,-99,-99,0.12,0.12,0.2,0.07,-99,-99,0.2,0.16,-99,0.26,-99,-99,0.22,0.15,0.36,0.06,0.3,0.26,0.13,0.23,0.22,0.22,-99,0.4,0.16,-99,0.17,-99,-99,-99
1/31/2021,14,-99,-99,0.09,0.09,0.05,0.02,-99,-99,0.21,0.08,-99,0.3,-99,-99,0.28,0.19,0.22,0.04,0.19,0.22,0.05,0.13,0.12,0.14,-99,0.21,0.12,-99,0.07,-99,-99,-99
1/31/2021,15,-99,-99,0.1,0.07,0.04,0.01,-99,-99,0.21,0.05,-99,0.26,-99,-99,0.26,0.14,0.18,0.05,0.15,0.14,0.08,0.14,0.08,0.08,-99,0.18,0.13,-99,0.04,-99,-99,-99
1/31/2021,16,-99,-99,0.08,0.06,0.07,0,-99,-99,0.18,0.04,-99,0.24,-99,-99,0.21,0.09,0.18,0.05,0.06,0.15,0.03,0.13,0.09,0.08,-99,0.17,0.05,-99,0.01,-99,-99,-99
1/31/2021,17,-99,-99,0.09,0.1,0.13,0,-99,-99,0.2,0.05,-99,0.22,-99,-99,0.29,0.12,0.2,0.04,0.05,0.22,0.02,0.15,0.1,0.05,-99,0.2,0.1,-99,0,-99,-99,-99
1/31/2021,18,-99,-99,0.15,0.14,0.11,0.04,-99,-99,0.22,0.07,-99,0.23,-99,-99,0.22,0.03,0.22,0.05,0.12,0.23,0.04,0.15,0.16,0.08,-99,0.21,0.16,-99,0,-99,-99,-99
1/31/2021,19,-99,-99,0.18,0.15,0.16,0.06,-99,-99,0.21,0.14,-99,0.27,-99,-99,0.16,0.08,0.26,0.06,0.15,0.34,0.06,0.23,0.26,0.12,-99,0.26,0.12,-99,0.05,-99,-99,-99
1/31/2021,20,-99,-99,0.2,0.17,0.16,0.08,-99,-99,0.22,0.17,-99,0.28,-99,-99,0.11,0.2,0.26,0.06,0.2,0.36,0.09,0.23,0.37,0.16,-99,0.32,0.11,-99,0.12,-99,-99,-99
1/31/2021,21,-99,-99,0.21,0.17,0.15,0.08,-99,-99,0.18,0.2,-99,0.29,-99,-99,0.28,0.19,0.2,0.06,0.21,0.31,0.15,0.26,0.27,0.19,-99,0.25,0.08,-99,0.17,-99,-99,-99
1/31/2021,22,-99,-99,0.12,0.12,0.09,0.06,-99,-99,0.15,0.16,-99,0.31,-99,-99,0.24,0.16,0.14,0.05,0.22,0.29,0.14,0.16,0.24,0.19,-99,0.24,0.06,-99,0.15,-99,-99,-99
1/31/2021,23,-99,-99,0.11,0.08,0.04,0.05,-99,-99,0.13,0.19,-99,0.27,-99,-99,0.1,0.17,0.13,0.05,0.17,0.17,0.17,0.14,0.15,0.16,-99,0.22,0.07,-99,0.1,-99,-99,-99
1/31/2021,24,-99,-99,0.1,0.1,0,0,-99,-99,0.1,0.2,-99,0.2,-99,-99,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,-99,0.2,0,-99,0.1,-99,-99,-99
2/1/2021,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/1/2021,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/1/2021,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/1/2021,4,-99,-99,0.03,0.04,0.01,0.04,-99,-99,0.07,0.1,-99,0.23,-99,-99,0.1,0.1,0.08,0.09,0.07,0.05,0.04,0.08,0.05,0.04,-99,-99,0.01,-99,0,-99,-99,-99
2/1/2021,5,-99,-99,0.05,0.03,0,0.03,-99,-99,0.07,0.07,-99,0.2,-99,-99,0.04,0.07,0.09,0.05,0.06,0.08,0.05,0.06,0.04,0.08,-99,-99,0.02,-99,0,-99,-99,-99
2/1/2021,6,-99,-99,0.09,0.04,0.04,0.05,-99,-99,0.11,0.1,-99,0.18,-99,-99,0.14,0.17,0.11,0.05,0.05,0.15,0.06,0.08,0.1,0.09,-99,-99,0.07,-99,0.01,-99,-99,-99
2/1/2021,7,-99,-99,0.11,0.07,0.13,0.06,-99,-99,0.17,0.15,-99,0.19,-99,-99,0.4,0.31,0.15,0.05,0.08,0.18,0.12,0.17,0.12,0.1,-99,0.2,0.12,-99,0.04,-99,-99,-99
2/1/2021,8,-99,-99,0.19,0.13,0.17,0.1,-99,-99,0.34,0.19,-99,0.18,-99,-99,0.24,0.46,0.2,0.13,0.15,0.24,0.16,0.21,0.22,0.15,-99,0.23,0.15,-99,0.1,-99,-99,-99
2/1/2021,9,-99,-99,0.14,0.17,0.22,0.11,-99,-99,0.16,0.27,-99,0.19,-99,-99,0.53,0.6,0.23,0.13,0.16,0.26,0.19,0.27,0.26,0.14,-99,0.26,0.28,-99,0.14,-99,-99,-99
2/1/2021,10,-99,-99,0.17,0.12,0.21,0.12,-99,-99,0.19,0.3,-99,0.22,-99,-99,0.51,0.53,0.2,0.12,0.17,0.33,0.19,0.34,0.2,0.17,-99,0.33,0.32,-99,0.18,-99,-99,-99
2/1/2021,11,-99,-99,0.26,0.19,0.21,0.17,-99,-99,0.27,0.31,-99,0.23,-99,-99,0.35,0.54,0.26,0.05,0.22,0.31,0.21,0.27,0.2,0.19,-99,0.35,0.19,-99,0.18,-99,-99,-99
2/1/2021,12,-99,-99,0.21,0.16,0.2,0.2,-99,-99,0.24,0.23,-99,0.25,-99,-99,0.29,0.37,0.27,0.05,0.16,0.29,0.28,0.24,0.17,0.21,-99,0.25,0.29,-99,0.18,-99,-99,-99
2/1/2021,13,-99,-99,0.17,0.16,0.15,0.17,-99,-99,0.23,0.24,-99,0.32,-99,-99,0.31,0.43,0.33,0.05,0.15,0.25,0.24,0.18,0.13,0.19,-99,0.24,0.18,-99,0.14,-99,-99,-99
2/1/2021,14,-99,-99,0.13,0.12,0.12,0.14,-99,-99,0.15,0.21,-99,0.34,-99,-99,0.44,0.42,0.21,0.05,0.15,0.27,0.22,0.23,0.22,0.19,-99,0,0.18,-99,0.12,-99,-99,-99
2/1/2021,15,-99,-99,0.14,0.11,0.15,0.13,-99,-99,0.2,0.24,-99,0.33,-99,-99,0.55,0.32,0.22,0.07,0.15,0.27,0.19,0.23,0.24,0.16,-99,0.01,0.17,-99,0.13,-99,-99,-99
2/1/2021,16,-99,-99,0.15,0.16,0.17,0.17,-99,-99,0.22,0.27,-99,0.33,-99,-99,0.48,0.39,0.26,0.13,0.15,0.28,0.22,0.24,0.27,0.18,-99,0.04,0.16,-99,0.15,-99,-99,-99
2/1/2021,17,-99,-99,0.18,0.2,0.17,0.21,-99,-99,0.26,0.24,-99,0.37,-99,-99,0.51,0.46,0.27,0.13,0.17,0.35,0.25,0.26,0.24,0.22,-99,0.07,0.2,-99,0.23,-99,-99,-99
2/1/2021,18,-99,-99,0.27,0.26,0.23,0.26,-99,-99,0.31,0.24,-99,0.38,-99,-99,0.56,0.51,0.27,0.13,0.22,0.41,0.3,0.34,0.31,0.24,-99,0.17,0.19,-99,0.26,-99,-99,-99
2/1/2021,19,-99,-99,0.32,0.32,0.28,0.28,-99,-99,0.3,0.3,-99,0.48,-99,-99,0.82,0.54,0.33,0.17,0.28,0.58,0.33,0.4,0.38,0.31,-99,0.33,0.22,-99,0.33,-99,-99,-99
2/1/2021,20,-99,-99,0.26,0.3,0.27,0.28,-99,-99,0.26,0.26,-99,0.46,-99,-99,0.71,0.43,0.33,0.22,0.27,0.55,0.33,0.34,0.38,0.35,-99,0.27,0.2,-99,0.4,-99,-99,-99
2/1/2021,21,-99,-99,0.23,0.25,0.24,0.23,-99,-99,0.19,0.3,-99,0.53,-99,-99,0.43,0.36,0.27,0.25,0.25,0.43,0.23,0.34,0.29,0.26,-99,0.11,0.2,-99,0.3,-99,-99,-99
2/1/2021,22,-99,-99,0.23,0.21,0.19,0.19,-99,-99,0.15,0.28,-99,0.43,-99,-99,0.37,0.25,0.24,0.2,0.26,0.37,0.19,0.33,0.3,0.26,-99,0.11,0.12,-99,0.22,-99,-99,-99
2/1/2021,23,-99,-99,0.15,0.18,0.15,0.16,-99,-99,0.13,0.33,-99,0.36,-99,-99,0.35,0.23,0.24,0.17,0.18,0.34,0.17,0.27,0.3,0.36,-99,0.14,0.16,-99,0.21,-99,-99,-99
2/1/2021,24,-99,-99,0.11,0.14,0.12,0.63,-99,-99,0.13,0.35,-99,0.43,-99,-99,0.21,0.23,0.19,0.21,0.33,0.26,0.26,0.28,0.43,0.42,-99,0.15,0.12,-99,0.31,-99,-99,-99
2/2/2021,1,-99,-99,0.14,0.13,0.09,0.22,-99,-99,0.17,0.31,-99,0.55,-99,-99,0.38,0.24,0.23,0.3,0.26,0.23,0.29,0.2,0.4,0.37,-99,0.13,0.14,-99,0.35,-99,-99,-99
2/2/2021,2,-99,-99,0.29,0.14,0.06,0.28,-99,-99,0.14,0.21,-99,0.34,-99,-99,0.36,0.26,0.24,0.29,0.27,0.2,0.28,0.19,0.35,0.32,-99,0.1,0.11,-99,0.32,-99,-99,-99
2/2/2021,3,-99,-99,0.12,0.17,0.06,0.33,-99,-99,0.16,0.2,-99,0.29,-99,-99,0.35,0.24,0.2,0.22,0.25,0.18,0.31,0.16,0.36,0.31,-99,0.07,0.09,-99,0.23,-99,-99,-99
2/2/2021,4,-99,-99,0.13,0.17,0.04,0.3,-99,-99,0.16,0.16,-99,0.22,-99,-99,0.29,0.26,0.22,0.17,0.24,0.19,0.29,0.15,0.37,0.3,-99,0.01,0.08,-99,0.21,-99,-99,-99
2/2/2021,5,-99,-99,0.11,0.17,0.02,0.29,-99,-99,0.16,0.12,-99,0.19,-99,-99,0.35,0.27,0.22,0.22,0.22,0.16,0.29,0.15,0.17,0.32,-99,0.02,0.1,-99,0.28,-99,-99,-99
2/2/2021,6,-99,-99,0.15,0.28,0.07,0.28,-99,-99,0.23,0.14,-99,0.17,-99,-99,0.35,0.4,0.29,0.2,0.16,0.2,0.3,0.2,0.27,0.38,-99,0.06,0.21,-99,0.28,-99,-99,-99
2/2/2021,7,-99,-99,0.24,0.55,0.27,0.37,-99,-99,0.56,0.25,-99,0.15,-99,-99,0.71,0.62,0.47,0.55,0.17,0.25,0.32,0.43,0.4,0.62,-99,0.23,0.43,-99,0.42,-99,-99,-99
2/2/2021,8,-99,-99,0.53,0.95,0.55,0.51,-99,-99,1.25,0.17,-99,0.13,-99,-99,0.66,0.81,0.82,1.1,0.14,0.57,0.42,0.69,0.92,0.76,-99,0.32,0.58,-99,0.69,-99,-99,-99
2/2/2021,9,-99,-99,0.68,0.93,0.65,0.55,-99,-99,1.01,0.45,-99,0.12,-99,-99,0.92,0.79,0.81,0.63,0.25,0.53,0.52,0.82,1.24,0.68,-99,0.47,0.81,-99,0.75,-99,-99,-99
2/2/2021,10,-99,-99,0.7,1.03,0.75,0.74,-99,-99,1.12,0.64,-99,0.17,-99,-99,1.41,0.91,1.09,0.68,-99,0.54,0.53,0.92,0.99,0.66,-99,0.53,-99,-99,0.74,-99,-99,-99
2/2/2021,11,-99,-99,0.76,1.23,0.76,1.08,-99,-99,1.02,0.74,-99,0.18,-99,-99,1.55,0.97,1.3,0.5,-99,0.56,0.9,0.7,0.64,0.81,-99,0.6,-99,-99,0.94,-99,-99,-99
2/2/2021,12,-99,-99,0.65,1.12,0.67,1.22,-99,-99,0.66,0.72,-99,0.37,-99,-99,1.49,0.97,0.8,0.23,-99,0.58,1.22,0.65,0.52,0.8,-99,0.57,-99,-99,0.97,-99,-99,-99
2/2/2021,13,-99,-99,0.24,0.81,0.29,0.98,-99,-99,0.43,0.81,-99,0.27,-99,-99,0.85,0.82,0.56,0.25,-99,0.61,1.05,0.58,0.56,-99,-99,0.38,-99,-99,0.75,-99,-99,-99
2/2/2021,14,-99,-99,0.1,0.25,0.23,0.42,-99,-99,0.25,0.53,-99,0.22,-99,-99,0.62,0.41,0.34,0.18,0.28,0.64,0.4,0.42,0.58,-99,-99,0.27,-99,-99,0.58,-99,-99,-99
2/2/2021,15,-99,-99,0.16,0.22,0.14,0.25,-99,-99,0.26,0.22,-99,0.21,-99,-99,0.72,0.51,0.27,0.15,0.41,0.38,0.22,0.27,0.41,-99,-99,0.33,0.35,-99,0.3,-99,-99,-99
2/2/2021,16,-99,-99,0.12,0.17,0.05,0.23,-99,-99,0.31,0.11,-99,0.22,-99,-99,0.37,0.46,0.27,0.14,0.42,0.3,0.14,0.29,0.23,-99,-99,0.21,0.26,-99,0.3,-99,-99,-99
2/2/2021,17,-99,-99,0.13,0.13,0.09,0.15,-99,-99,0.31,0.05,-99,0.26,-99,-99,0.38,0.41,0.28,0.08,0.42,0.22,0.15,0.31,0.16,0.03,-99,0.3,0.27,-99,0.26,-99,-99,-99
2/2/2021,18,-99,-99,0.12,0.18,0.15,0.12,-99,-99,0.31,0.11,-99,0.25,-99,-99,0.47,0.46,0.31,0.12,0.39,0.37,0.19,0.32,0.23,0.13,-99,0.21,0.28,-99,0.21,-99,-99,-99
2/2/2021,19,-99,-99,0.26,0.27,0.25,0.18,-99,-99,0.34,0.18,-99,0.23,-99,-99,0.41,0.5,0.33,0.1,0.4,0.55,0.24,0.39,0.41,0.2,-99,0.41,0.24,-99,0.3,-99,-99,-99
2/2/2021,20,-99,-99,0.37,0.37,0.4,0.28,-99,-99,0.4,0.33,-99,0.31,-99,-99,0.25,0.65,0.45,0.24,0.47,0.73,0.51,0.64,0.58,0.28,-99,0.43,0.28,-99,0.46,-99,-99,-99
2/2/2021,21,-99,-99,0.34,0.48,0.73,0.46,-99,-99,0.96,0.33,-99,0.24,-99,-99,0.32,0.58,0.51,0.25,0.5,0.73,0.72,0.5,0.56,0.38,-99,0.41,0.61,-99,0.84,-99,-99,-99
